1	66	10195460	10195459.51	10195459.51354571431875228882
1	64	10256496	10256495.58	10256495.57573758810758590698
1	69	10002014	10002014.02	10002014.01526430249214172363
1	62	10298600	10298599.59	10298599.59342912957072257996
1	54	10101586	10101585.96	10101585.96129091270267963409
1	64	10107520	10107519.94	10107519.94302903860807418823
1	32	9408570	9408569.70	9408569.70309988781809806824
1	7	10120094	10120093.70	10120093.70383630692958831787
1	49	9228143	9228143.43	9228143.43277391977608203888
1	27	10536523	10536522.51	10536522.50768991373479366302
1	36	10441708	10441708.43	10441708.43097501061856746674
1	69	10223962	10223961.56	10223961.56340829282999038696
1	68	10021089	10021088.62	10021088.62258347496390342712
1	79	9931046	9931046.32	9931046.31601376459002494812
1	26	10019895	10019895.12	10019895.12172507122159004211
1	68	10461122	10461122.28	10461122.28455769829452037811
1	11	10598408	10598407.80	10598407.79694205895066261292
1	99	10045425	10045424.90	10045424.90279177576303482056
1	63	10116997	10116997.32	10116997.31545569561421871185
1	28	10232307	10232307.07	10232307.07403447479009628296
1	9	10530394	10530393.78	10530393.78168497234582901001
1	78	10614339	10614338.61	10614338.60844572074711322784
1	69	9748973	9748972.84	9748972.84239949658513069153
1	0	9489534	9489534.42	9489534.41947129182517528534
1	4	10404040	10404040.48	10404040.47695115208625793457
1	35	9797845	9797844.97	9797844.96588085219264030457
1	56	10125976	10125976.30	10125976.30479398742318153381
1	83	10072745	10072744.53	10072744.52601155079901218414
1	68	9466104	9466104.39	9466104.39011590555310249329
1	91	9631067	9631067.39	9631067.38801200874149799347
1	5	10081206	10081205.98	10081205.97752713412046432495
1	100	9492691	9492691.42	9492691.41557613573968410492
1	20	9914604	9914603.78	9914603.78060757741332054138
1	41	9642409	9642408.51	9642408.50972000323235988617
1	62	9419034	9419034.08	9419034.08466406539082527161
1	74	10037082	10037082.21	10037082.20527583733201026917
1	4	9176484	9176484.38	9176484.38210883364081382751
1	60	9422372	9422371.53	9422371.53449689969420433044
1	48	9739913	9739912.84	9739912.84453096427023410797
1	20	10072957	10072956.73	10072956.72536871396005153656
1	54	10348582	10348582.49	10348582.49474290944635868073
1	50	10162595	10162595.49	10162595.48718773573637008667
1	55	10447412	10447411.56	10447411.56385381706058979034
1	21	9529219	9529218.87	9529218.86969469673931598663
1	29	9904468	9904468.00	9904467.99820764735341072083
1	47	10033262	10033261.64	10033261.63882894255220890045
1	55	9666479	9666478.54	9666478.54319784417748451233
1	6	10068255	10068254.51	10068254.51472176983952522278
1	45	10480894	10480894.01	10480894.00612599775195121765
1	17	10081694	10081693.87	10081693.86541971005499362946
1	34	10379568	10379567.60	10379567.60245286487042903900
1	54	9856205	9856205.37	9856205.36724152602255344391
1	61	10144981	10144980.82	10144980.81901403144001960754
1	70	9801356	9801356.39	9801356.39355898462235927582
1	54	10549589	10549588.82	10549588.82449931651353836060
1	31	9617732	9617731.67	9617731.67220571078360080719
1	71	9680313	9680313.03	9680313.03056116402149200439
1	9	10634124	10634124.16	10634124.16370228864252567291
1	14	10372543	10372543.33	10372543.33068578876554965973
1	4	9804792	9804792.47	9804792.47076228633522987366
1	67	9813302	9813302.10	9813302.10359809547662734985
1	86	9718961	9718961.31	9718961.31262937374413013458
1	3	9809055	9809054.84	9809054.84489443525671958923
1	53	9789536	9789536.17	9789536.17194290831685066223
1	26	10088772	10088771.67	10088771.66777174361050128937
1	31	10039641	10039640.79	10039640.78702762909233570099
1	94	9987653	9987652.83	9987652.82879260741174221039
1	98	10463599	10463598.93	10463598.93275379948318004608
1	92	9494656	9494655.71	9494655.71178808249533176422
1	7	10112832	10112831.62	10112831.62417606264352798462
1	17	9566627	9566627.05	9566627.05281700938940048218
1	11	10373927	10373926.70	10373926.69947782531380653381
1	57	9594097	9594097.31	9594097.31468640081584453583
1	72	10122633	10122632.50	10122632.50299008190631866455
1	32	10093269	10093269.13	10093269.13089685700833797455
1	52	10358463	10358462.67	10358462.67497049085795879364
1	18	9977085	9977085.43	9977085.42910599522292613983
1	87	10147510	10147510.04	10147510.04409451037645339966
1	25	9834261	9834261.40	9834261.40479061566293239594
1	29	10323617	10323616.62	10323616.61909475550055503845
1	70	10166979	10166978.52	10166978.52276488766074180603
1	25	9181318	9181317.83	9181317.82914114557206630707
1	83	9969209	9969209.30	9969209.30030405335128307343
1	97	9699476	9699475.62	9699475.61518406122922897339
1	61	9886421	9886420.99	9886420.99368955381214618683
1	3	9932117	9932116.54	9932116.54192728735506534576
1	27	10004475	10004475.43	10004475.42853275127708911896
1	31	9665056	9665055.57	9665055.56532707437872886658
1	79	10180318	10180318.01	10180318.00744231045246124268
1	7	9422262	9422262.50	9422262.49536081776022911072
1	35	10308687	10308687.20	10308687.19519023969769477844
1	11	10372981	10372981.42	10372981.41659389622509479523
1	94	9937832	9937832.34	9937832.33990156836807727814
1	39	9836037	9836036.88	9836036.87793596833944320679
1	31	10083195	10083194.60	10083194.60431990586221218109
1	19	9823771	9823771.37	9823771.37240612693130970001
1	36	9609072	9609071.94	9609071.94141533225774765015
1	24	9661053	9661052.64	9661052.63885802030563354492
1	16	9897697	9897697.17	9897697.16997242532670497894
1	94	10489985	10489985.10	10489985.09724039398133754730
1	31	10170494	10170494.25	10170494.24862632900476455688
1	100	10630567	10630566.52	10630566.52304496243596076965
1	4	9960687	9960686.62	9960686.61636171117424964905
1	54	9328460	9328459.93	9328459.93484128266572952271
1	37	9825799	9825798.90	9825798.89661255851387977600
1	2	9455016	9455016.19	9455016.18608977645635604858
1	73	10139409	10139409.37	10139409.37236435338854789734
1	21	9427160	9427159.88	9427159.88081810437142848969
1	55	10222837	10222837.07	10222837.07051696442067623138
1	98	9811278	9811277.73	9811277.73408440500497817993
1	50	10146699	10146699.22	10146699.21520251221954822540
1	24	10162001	10162001.21	10162001.20885465294122695923
1	22	9985072	9985071.78	9985071.77754549123346805573
1	33	10054077	10054076.86	10054076.85661012865602970123
1	87	10249314	10249314.41	10249314.41460709832608699799
1	84	10580309	10580308.90	10580308.90206645801663398743
1	2	9850942	9850941.94	9850941.93868880346417427063
1	14	9599236	9599236.25	9599236.24577461555600166321
1	81	9933348	9933348.11	9933348.10633492842316627502
1	81	9912299	9912299.49	9912299.48690250143408775330
1	21	10378095	10378095.39	10378095.39016661792993545532
1	16	9617278	9617278.22	9617278.21570069901645183563
1	59	9906485	9906485.38	9906485.38273186050355434418
1	14	10016787	10016787.04	10016787.03610789217054843903
1	21	9632718	9632718.37	9632718.37353121116757392883
1	90	10143440	10143440.33	10143440.33176963962614536285
1	0	9815248	9815248.26	9815248.25799549929797649384
1	23	10307862	10307861.50	10307861.50205576792359352112
1	13	10447169	10447169.46	10447169.46496546640992164612
1	83	9990668	9990667.94	9990667.93727095611393451691
1	17	9777884	9777884.32	9777884.32201711833477020264
1	10	10422097	10422097.18	10422097.17740759626030921936
1	83	10102083	10102083.27	10102083.27098292298614978790
1	21	9411584	9411583.97	9411583.96639706008136272430
1	64	9260492	9260491.91	9260491.90751545131206512451
1	19	10127297	10127296.90	10127296.90305160917341709137
1	91	10006475	10006475.12	10006475.11733797565102577209
1	2	10213035	10213035.35	10213035.34762318432331085205
1	41	9979636	9979635.52	9979635.51958838850259780884
1	45	10283754	10283754.37	10283754.37497967667877674103
1	100	9961016	9961016.09	9961016.09144066832959651947
1	57	10165371	10165371.30	10165371.29937893711030483246
1	36	9549700	9549700.44	9549700.44353612512350082397
1	89	9983046	9983045.90	9983045.89653497748076915741
1	90	9689922	9689922.28	9689922.28322429023683071136
1	22	10253117	10253117.18	10253117.17948444373905658722
1	38	9660093	9660093.06	9660093.05802507884800434113
1	58	9862685	9862685.35	9862685.34679025225341320038
1	2	9495148	9495148.13	9495148.12698860466480255127
1	18	10629336	10629335.70	10629335.70188911072909832001
1	39	9814258	9814257.68	9814257.68137819878756999969
1	24	9274203	9274203.38	9274203.38028942421078681946
1	0	10484497	10484496.54	10484496.54358566552400588989
1	64	10047182	10047182.24	10047182.23953644931316375732
1	4	10070520	10070520.00	10070519.99671111069619655609
1	21	9974687	9974687.29	9974687.29395062662661075592
1	53	9608956	9608956.33	9608956.32889855466783046722
1	71	10416693	10416692.81	10416692.80719637870788574219
1	45	9672819	9672818.51	9672818.51379711739718914032
1	66	10280031	10280030.51	10280030.50877140089869499207
1	54	9871284	9871284.25	9871284.24501554295420646667
1	28	9515147	9515147.22	9515147.22211060486733913422
1	42	10055162	10055161.57	10055161.56546748615801334381
1	2	10011799	10011799.13	10011799.12646053545176982880
1	49	10116553	10116552.67	10116552.66553778760135173798
1	72	9718204	9718203.84	9718203.83509779907763004303
1	21	9545605	9545605.49	9545605.49197074770927429199
1	5	10145458	10145457.57	10145457.56541286036372184753
1	75	10050551	10050550.77	10050550.76852460205554962158
1	28	10199739	10199738.91	10199738.91060407273471355438
1	17	10116494	10116494.31	10116494.31419666670262813568
1	40	9698328	9698328.21	9698328.20857894420623779297
1	86	9645592	9645591.57	9645591.56913197040557861328
1	53	10089248	10089248.29	10089248.29491865821182727814
1	28	9598269	9598268.57	9598268.57189461216330528259
1	41	9886532	9886532.36	9886532.36018550582230091095
1	41	10451983	10451982.91	10451982.91429056227207183838
1	66	10102819	10102819.02	10102819.02135494351387023926
1	100	9495890	9495889.75	9495889.74502572417259216309
1	44	10546525	10546524.84	10546524.84494996070861816406
1	51	10773945	10773944.97	10773944.96857872232794761658
1	4	10376660	10376659.96	10376659.95633383467793464661
1	34	10274968	10274967.82	10274967.82008175365626811981
1	51	9611716	9611716.23	9611716.23359156399965286255
1	68	10455248	10455248.46	10455248.46024258062243461609
1	4	9894612	9894612.47	9894612.46772166155278682709
1	39	10125751	10125751.22	10125751.21729066595435142517
1	87	10332743	10332742.80	10332742.79669986106455326080
1	76	9826103	9826102.92	9826102.91506406478583812714
1	84	9540020	9540020.36	9540020.36295760609209537506
1	52	10257937	10257936.63	10257936.63363894075155258179
1	96	9854031	9854031.43	9854031.42887116782367229462
1	11	9627267	9627267.42	9627267.41815728135406970978
1	60	9964623	9964623.28	9964623.27764412760734558105
1	98	10060737	10060736.69	10060736.69029590860009193420
1	26	10157517	10157517.19	10157517.19347214326262474060
1	31	10022814	10022814.42	10022814.42437044158577919006
1	85	10101083	10101082.87	10101082.87401310168206691742
1	99	10207054	10207053.62	10207053.62276253663003444672
1	72	9654738	9654738.31	9654738.31413083896040916443
1	80	9470561	9470560.74	9470560.74453694932162761688
1	15	10051668	10051667.62	10051667.61644090339541435242
1	12	9587438	9587438.41	9587438.41317306086421012878
1	31	9809094	9809094.11	9809094.11467175930738449097
1	68	9869491	9869490.66	9869490.66010362841188907623
1	6	9826801	9826800.83	9826800.82555364258587360382
1	38	9915222	9915222.38	9915222.37935724481940269470
1	75	9601335	9601335.26	9601335.25886231474578380585
1	73	10216313	10216312.98	10216312.97788172401487827301
1	3	9451308	9451307.88	9451307.88271943107247352600
1	18	9877606	9877605.76	9877605.76422855071723461151
1	90	10294700	10294700.40	10294700.40448506549000740051
1	7	10215792	10215792.00	10215791.99652664363384246826
1	18	9747241	9747241.20	9747241.19844366423785686493
1	40	9474009	9474009.36	9474009.36105456203222274780
1	41	9698560	9698559.63	9698559.63088981248438358307
1	90	10022352	10022352.01	10022352.00590180233120918274
1	79	10126145	10126145.31	10126145.31163620389997959137
1	27	10549298	10549298.20	10549298.20285542495548725128
1	31	10185527	10185527.03	10185527.03139228373765945435
1	28	9581365	9581365.44	9581365.43628460355103015900
1	45	9777315	9777314.60	9777314.60486786067485809326
1	26	10340740	10340739.55	10340739.54855557344853878021
1	5	10033408	10033407.91	10033407.90906549803912639618
1	4	9716862	9716862.32	9716862.32236735150218009949
1	90	10005884	10005884.27	10005884.27127031795680522919
1	32	9743919	9743918.67	9743918.67272587865591049194
1	2	9729402	9729402.36	9729402.35829556174576282501
1	40	10024343	10024342.83	10024342.83021593652665615082
1	30	9767503	9767502.67	9767502.67015086859464645386
1	74	10098621	10098621.21	10098621.20520273596048355103
1	86	9714161	9714160.74	9714160.73697225749492645264
1	11	10534359	10534359.34	10534359.33916164934635162354
1	86	10591486	10591486.27	10591486.26682196557521820068
1	16	9953755	9953754.66	9953754.65510909818112850189
1	79	10211614	10211613.76	10211613.75974027998745441437
1	93	10295303	10295302.76	10295302.76221779733896255493
1	55	10274373	10274372.57	10274372.56603156775236129761
1	19	9439818	9439817.76	9439817.75560022518038749695
1	31	10077509	10077509.19	10077509.19282440841197967529
1	24	10147818	10147818.04	10147818.04371856898069381714
1	4	9689675	9689674.58	9689674.58159228786826133728
1	20	10032391	10032390.65	10032390.64930123090744018555
1	99	10022651	10022651.12	10022651.11651959083974361420
1	22	9940910	9940910.09	9940910.08724387921392917633
1	26	9999191	9999191.24	9999191.23523786477744579315
1	39	10002111	10002111.01	10002111.00577222742140293121
1	11	9720062	9720062.48	9720062.47953822650015354156
1	5	10149495	10149494.95	10149494.95239655673503875732
1	33	9807652	9807651.91	9807651.90627249330282211304
1	42	9675091	9675091.47	9675091.46667611971497535706
1	100	10034268	10034268.27	10034268.26761865988373756409
1	44	9845138	9845137.77	9845137.77011357620358467102
1	34	10164779	10164779.06	10164779.06166445277631282806
1	5	10823792	10823792.37	10823792.37058924138545989990
1	15	10119442	10119442.02	10119442.01858059503138065338
1	90	9660625	9660624.65	9660624.65433047711849212646
1	3	10091462	10091461.92	10091461.92204124666750431061
1	17	9658553	9658552.96	9658552.96402242965996265411
1	30	9423411	9423410.89	9423410.88895002938807010651
1	100	9984616	9984615.91	9984615.90838205069303512573
1	91	9966665	9966664.71	9966664.70714741572737693787
1	15	9767722	9767721.96	9767721.96425702050328254700
1	10	10128237	10128237.00	10128237.00472698733210563660
1	43	10313199	10313198.75	10313198.74592140316963195801
1	99	10136617	10136617.29	10136617.29103602096438407898
1	55	9924484	9924484.46	9924484.46386814117431640625
1	1	9856266	9856265.77	9856265.77431691624224185944
1	19	9599799	9599799.02	9599799.01773360744118690491
1	74	10259947	10259946.78	10259946.78107695281505584717
1	32	9837414	9837414.23	9837414.22750029340386390686
1	43	9733628	9733628.02	9733628.02008177153766155243
1	78	10359177	10359176.52	10359176.51980778574943542480
1	18	9821751	9821750.71	9821750.70901330001652240753
1	41	10002727	10002727.23	10002727.23478858545422554016
1	0	9630338	9630338.39	9630338.38800875842571258545
1	44	9823459	9823459.27	9823459.27012811973690986633
1	47	9626585	9626585.40	9626585.39906522817909717560
1	78	10151481	10151480.89	10151480.89154775813221931458
1	15	10305995	10305994.62	10305994.61883698031306266785
1	80	9719619	9719619.36	9719619.35600488819181919098
1	87	9588841	9588841.19	9588841.19062524475157260895
1	15	9904701	9904701.11	9904701.10766225680708885193
1	23	10338697	10338696.53	10338696.53060121648013591766
1	20	9375922	9375921.62	9375921.61608444154262542725
1	87	10356436	10356435.81	10356435.81379905343055725098
1	38	9899618	9899618.21	9899618.20669933967292308807
1	10	10416462	10416462.43	10416462.42544000409543514252
1	90	10440780	10440779.75	10440779.75075120478868484497
1	21	10006275	10006274.82	10006274.82272165641188621521
1	6	10290642	10290642.26	10290642.26242605783045291901
1	89	9973033	9973032.98	9973032.97762777656316757202
1	12	9869347	9869346.97	9869346.97054465301334857941
1	88	9938749	9938749.23	9938749.22608169727027416229
1	99	10160817	10160817.21	10160817.21340801380574703217
1	21	10224311	10224311.33	10224311.33422635309398174286
1	86	10162111	10162110.84	10162110.83703064732253551483
1	53	10100719	10100719.07	10100719.06582730077207088470
1	22	9886421	9886421.35	9886421.35285415872931480408
1	4	9914232	9914231.87	9914231.86720933392643928528
1	93	10066488	10066487.64	10066487.64407500065863132477
1	20	10212139	10212138.84	10212138.84103989787399768829
1	14	10011585	10011584.75	10011584.74948574416339397430
1	71	9601576	9601575.74	9601575.74064449220895767212
1	38	10061263	10061262.78	10061262.77551629021763801575
1	21	9985548	9985548.36	9985548.36383906379342079163
1	37	10016245	10016244.99	10016244.98549506813287734985
1	48	10597795	10597794.71	10597794.70766442269086837769
1	68	10461316	10461316.27	10461316.27076045610010623932
1	14	10468098	10468098.20	10468098.20494473539292812347
1	30	10112663	10112663.32	10112663.32477341778576374054
1	13	10574776	10574776.45	10574776.45242287218570709229
1	0	9713104	9713103.62	9713103.61913100071251392365
1	11	10249389	10249389.41	10249389.40858304686844348907
1	37	10441636	10441635.99	10441635.98670225962996482849
1	88	10043940	10043940.49	10043940.49337931163609027863
1	98	9578889	9578888.57	9578888.56839394941926002502
1	41	10208778	10208777.91	10208777.90577032230794429779
1	98	10142872	10142871.98	10142871.98289516009390354156
1	87	10457139	10457139.31	10457139.31196458078920841217
1	29	9912583	9912582.92	9912582.91528427042067050934
1	70	9620883	9620882.83	9620882.82802768610417842865
1	41	9739702	9739701.73	9739701.72991433739662170410
1	7	9904336	9904336.17	9904336.16645622812211513519
1	57	10021132	10021132.26	10021132.26206006295979022980
1	5	9935514	9935514.04	9935514.04242517240345478058
1	28	10004662	10004661.92	10004661.92253817804157733917
1	43	10048557	10048556.80	10048556.79676482826471328735
1	24	9902842	9902842.45	9902842.44881993159651756287
1	50	10534045	10534045.18	10534045.17870162054896354675
1	13	10141139	10141139.27	10141139.27068167924880981445
1	16	10148440	10148439.98	10148439.98107189126312732697
1	36	9858703	9858703.23	9858703.22997858375310897827
1	94	10217572	10217572.37	10217572.36947667598724365234
1	87	9911386	9911385.68	9911385.67892547324299812317
1	74	10068571	10068570.87	10068570.86970635503530502319
1	15	10228886	10228885.53	10228885.52877859771251678467
1	23	9813587	9813586.63	9813586.63270867243409156799
1	21	10322014	10322013.95	10322013.94557569548487663269
1	83	9840655	9840655.01	9840655.01437622308731079102
1	4	10251404	10251404.35	10251404.35137063823640346527
1	17	10282215	10282214.59	10282214.59177902899682521820
1	97	9670375	9670375.23	9670375.23384652473032474518
1	4	10187074	10187073.97	10187073.96664352528750896454
1	28	9635926	9635925.59	9635925.58860095217823982239
1	100	9915174	9915173.61	9915173.60891404561698436737
1	58	10295928	10295928.50	10295928.49645360559225082397
1	25	9784568	9784567.97	9784567.97260200791060924530
1	6	10213245	10213244.98	10213244.98384746164083480835
1	21	9766302	9766301.98	9766301.98360493592917919159
1	78	9777309	9777308.79	9777308.79256166517734527588
1	35	10182272	10182271.86	10182271.85881534591317176819
1	91	9583395	9583395.19	9583395.18514932878315448761
1	18	10093912	10093911.91	10093911.91126248240470886230
1	42	11078879	11078878.82	11078878.82020170427858829498
1	48	10349131	10349131.34	10349131.34244097396731376648
1	90	9540597	9540597.29	9540597.28500498458743095398
1	70	9958790	9958789.73	9958789.73329580947756767273
1	57	9912925	9912924.83	9912924.83283600583672523499
1	13	9864544	9864544.09	9864544.09496304392814636230
1	86	9833839	9833839.18	9833839.18353082984685897827
1	70	10208921	10208921.11	10208921.10545352660119533539
1	97	10497812	10497812.45	10497812.44711136445403099060
1	21	10561286	10561286.48	10561286.48029961436986923218
1	64	10713273	10713273.29	10713273.29332046955823898315
1	83	10273188	10273188.29	10273188.28922251798212528229
1	61	10038561	10038560.97	10038560.96808177605271339417
1	79	10159980	10159979.61	10159979.60988656058907508850
1	73	10007355	10007355.31	10007355.31199956685304641724
1	49	9850339	9850339.31	9850339.30806077085435390472
1	27	10106818	10106817.62	10106817.62208368256688117981
1	77	9477145	9477144.82	9477144.82410471700131893158
1	66	10045132	10045131.84	10045131.83854520134627819061
1	23	10028027	10028027.26	10028027.26108197681605815887
1	47	9410564	9410563.66	9410563.66052295640110969543
1	95	9691005	9691005.34	9691005.33755413070321083069
1	22	9471528	9471527.73	9471527.72658327408134937286
1	5	10098095	10098094.89	10098094.89123974181711673737
1	19	9633644	9633644.03	9633644.03088211454451084137
1	96	10392681	10392681.49	10392681.49380110763013362885
1	93	9833713	9833712.58	9833712.57706419937312602997
1	64	9708273	9708273.42	9708273.42165772803127765656
1	30	10677610	10677609.54	10677609.53780652023851871490
1	84	9505326	9505325.56	9505325.56456857919692993164
1	48	9703876	9703875.56	9703875.56100643798708915710
1	73	10813557	10813557.01	10813557.00645244866609573364
1	31	9779343	9779342.59	9779342.59269772283732891083
1	38	9809267	9809267.22	9809267.22115501575171947479
1	8	9780558	9780558.22	9780558.21551996096968650818
1	54	9359964	9359963.63	9359963.63009146600961685181
1	17	9869084	9869084.02	9869084.02386568300426006317
1	61	10148667	10148666.52	10148666.52305607125163078308
1	23	10433525	10433524.71	10433524.71424419246613979340
1	13	9697053	9697053.50	9697053.49580037593841552734
1	48	9675659	9675658.79	9675658.78611627593636512756
1	53	9960960	9960959.62	9960959.61958479322493076324
1	63	10481447	10481447.35	10481447.34798626229166984558
1	9	9976356	9976355.75	9976355.75194909609854221344
1	98	9932535	9932535.03	9932535.02975722588598728180
1	35	10175876	10175876.31	10175876.31117095239460468292
1	24	9876613	9876612.85	9876612.84555789828300476074
1	25	10318385	10318384.79	10318384.78535378351807594299
1	78	10390426	10390425.65	10390425.64605567418038845062
1	90	10012857	10012857.45	10012857.44995778799057006836
1	48	9821342	9821341.92	9821341.92121560126543045044
1	91	9879527	9879526.92	9879526.92289949208498001099
1	50	9953122	9953121.56	9953121.56289048865437507629
1	37	9776501	9776501.14	9776501.13920921832323074341
1	62	9903545	9903545.49	9903545.48628394119441509247
1	70	9816931	9816931.19	9816931.18698579445481300354
1	32	10982567	10982566.56	10982566.55630201846361160278
1	55	9926544	9926543.55	9926543.55360656417906284332
1	100	10161646	10161646.29	10161646.28921837359666824341
1	28	10076450	10076450.48	10076450.48035317659378051758
1	38	9591599	9591599.45	9591599.45007480867207050323
1	47	9761312	9761312.23	9761312.22990723699331283569
1	67	9887207	9887207.47	9887207.47313436120748519897
1	35	10162345	10162344.60	10162344.59939639084041118622
1	85	10116619	10116618.89	10116618.89004487544298171997
1	76	10121323	10121322.63	10121322.63225643709301948547
1	89	10609759	10609759.46	10609759.46442857943475246429
1	69	10642456	10642456.04	10642456.03808227926492691040
1	2	10013501	10013500.66	10013500.66455397568643093109
1	78	10251574	10251574.45	10251574.44514011219143867493
1	82	10310366	10310366.34	10310366.34491145052015781403
1	16	9764335	9764334.53	9764334.52960374951362609863
1	31	9974794	9974793.68	9974793.67889255471527576447
1	44	9392304	9392303.69	9392303.68683860264718532562
1	92	9308261	9308260.54	9308260.54310270957648754120
1	28	10702702	10702701.54	10702701.54327028989791870117
1	45	9725594	9725594.04	9725594.03589411079883575439
1	15	10533595	10533594.54	10533594.54068025201559066772
1	19	10063669	10063668.52	10063668.52374269254505634308
1	22	10134494	10134493.86	10134493.85673017986118793488
1	72	9642596	9642596.26	9642596.26178102381527423859
1	68	10025253	10025253.20	10025253.19865626096725463867
1	13	9901284	9901284.40	9901284.40249245613813400269
1	21	10060608	10060608.25	10060608.25317549891769886017
1	71	9582454	9582454.15	9582454.15231963992118835449
1	75	10636543	10636543.09	10636543.08812883496284484863
1	57	10096681	10096681.48	10096681.48194038681685924530
1	69	10075065	10075064.85	10075064.85246487334370613098
1	96	10511192	10511192.06	10511192.06029991619288921356
1	56	10308991	10308990.85	10308990.85170805081725120544
1	97	9736589	9736588.67	9736588.66978307440876960754
1	33	10399321	10399321.23	10399321.22910867445170879364
1	3	9555366	9555365.74	9555365.74489175155758857727
1	64	9928438	9928438.35	9928438.34583991020917892456
1	34	10055255	10055254.77	10055254.77305172570049762726
1	54	10514303	10514302.72	10514302.72318279556930065155
1	5	9980126	9980126.41	9980126.40835427120327949524
1	89	9797556	9797555.68	9797555.68201578408479690552
1	22	10020220	10020219.85	10020219.85205765813589096069
1	74	9918826	9918826.27	9918826.27313823625445365906
1	67	10166352	10166351.83	10166351.82969734445214271545
1	71	10129112	10129111.75	10129111.75231149420142173767
1	90	10251639	10251638.93	10251638.92881072685122489929
1	64	10048775	10048775.01	10048775.00786736235022544861
1	14	10044232	10044231.50	10044231.50354892387986183167
1	82	10376429	10376428.64	10376428.64462637715041637421
1	58	10036644	10036644.07	10036644.06910874135792255402
1	26	9912769	9912769.16	9912769.15987184084951877594
1	63	9863594	9863594.14	9863594.13784510828554630280
1	78	10309376	10309375.66	10309375.66123200766742229462
1	48	9899253	9899252.69	9899252.68910383991897106171
